graph;n_nodes;n_edges;connected_components;avg_clustering_coeff;global_clustering_coeff;approx_global_clustering_coeff;max_eigenvector;avg_eigenvector
rand_random_real_100_156422_2_0.85_17366064174285138_81;156422;312840;1;0.6310056953190524;0.029956789556773226;0.0328;0.6984966600277361;0.00030151865564193616
rand_random_real_100_156422_2_0.85_17366064222100198_82;156422;312840;1;0.6322554738565453;0.03094360511366143;0.0328;0.7011179967125747;0.00029366299287279183
rand_random_real_100_156422_2_0.85_1736606426959327_83;156422;312840;1;0.6306420999954883;0.018503764830447123;0.0161;0.7031768911344536;0.00036792507635947567
rand_random_real_100_156422_2_0.85_17366064334012175_84;156422;312840;1;0.6316278906425721;0.02708458307116284;0.0298;0.7012280162647815;0.0003120493201275097
rand_random_real_100_156422_2_0.85_17366064385517077_85;156422;312840;1;0.6323534612971972;0.02178771643849173;0.0223;0.7025653884950559;0.00033282011126319294
rand_random_real_100_156422_2_0.85_17366064443458774_86;156422;312840;1;0.6320819803403901;0.025455451286592184;0.0234;0.6784759140305329;0.0003429903551402605
rand_random_real_100_156422_2_0.85_17366064496904933_87;156422;312840;1;0.6310284964005539;0.03482408275763824;0.0332;0.6983914422791494;0.0002509296153112644
rand_random_real_100_156422_2_0.85_1736606454128973_88;156422;312840;1;0.6328830655188361;0.024749374791550743;0.0234;0.701610021507275;0.00031981830835666077
rand_random_real_100_156422_2_0.85_17366064595178926_89;156422;312840;1;0.632194267833753;0.022244969691600263;0.0223;0.7021864603729158;0.00033012717136029856
rand_random_real_100_156422_2_0.85_17366064653036864_90;156422;312840;1;0.6308656564847912;0.017754795811857665;0.018;0.7024771737613805;0.00032544580850835065
rand_random_real_100_156422_2_0.85_17366064719481733_91;156422;312840;1;0.6310608271434416;0.03486990362946954;0.0315;0.6952251753500517;0.00026500306497729783
rand_random_real_100_156422_2_0.85_1736606476451647_92;156422;312840;1;0.6307690994193373;0.030281532358314572;0.0301;0.6989495871690693;0.0002965848427805447
rand_random_real_100_156422_2_0.85_17366064812233312_93;156422;312840;1;0.6324025680659041;0.015144172233313156;0.0141;0.7016097894741122;0.00038334078358709194
rand_random_real_100_156422_2_0.85_17366064885537188_94;156422;312840;1;0.6309137525797285;0.01917859265342547;0.019;0.7022388549466947;0.0003486216877736062
rand_random_real_100_156422_2_0.85_17366064949222827_95;156422;312840;1;0.6310725911478285;0.021794689305320428;0.0214;0.7028172604525675;0.00033685789196171307
rand_random_real_100_156422_2_0.85_17366065006802313_96;156422;312840;1;0.6310801901113403;0.02245680587472204;0.0226;0.7015797689243707;0.00032789066298840133
rand_random_real_100_156422_2_0.85_1736606506400367_97;156422;312840;1;0.6313552267884094;0.02651249977323642;0.0279;0.6996994538440022;0.00030221692558803624
rand_random_real_100_156422_2_0.85_1736606511577497_98;156422;312840;1;0.6309488264403776;0.034281478082969385;0.0332;0.6936637848986232;0.0002804014084103987
rand_random_real_100_156422_2_0.85_17366065277311406_99;156422;312840;1;0.6310596522627182;0.041828528113373044;0.0404;0.6943121910810135;0.0002591126281197639
